,role,skill,job_count,role_job_count,skill_demand_pct,requirement_level
23145,Software Engineer,microsoft sql server,2,177,1.1299435028248588,Rare
23146,Software Engineer,risk management,2,177,1.1299435028248588,Rare
23147,Software Engineer,excel,2,177,1.1299435028248588,Rare
23148,Software Engineer,microsoft azure,2,177,1.1299435028248588,Rare
23149,Software Engineer,selenium,2,177,1.1299435028248588,Rare
23150,Software Engineer,dynamodb,2,177,1.1299435028248588,Rare
23151,Software Engineer,laravel,2,177,1.1299435028248588,Rare
23152,Software Engineer,ruby on rails,2,177,1.1299435028248588,Rare
23153,Software Engineer,tensorflow,2,177,1.1299435028248588,Rare
23154,Software Engineer,airflow,2,177,1.1299435028248588,Rare
23155,Software Engineer,deep learning,2,177,1.1299435028248588,Rare
23156,Software Engineer,mlops,2,177,1.1299435028248588,Rare
23157,Software Engineer,pytorch,2,177,1.1299435028248588,Rare
23158,Software Engineer,presentation skills,2,177,1.1299435028248588,Rare
23159,Software Engineer,xgboost,2,177,1.1299435028248588,Rare
23160,Software Engineer,scala,2,177,1.1299435028248588,Rare
23161,Software Engineer,apache spark,2,177,1.1299435028248588,Rare
23162,Software Engineer,network security,2,177,1.1299435028248588,Rare
23163,Software Engineer,r,2,177,1.1299435028248588,Rare
23164,Software Engineer,statistics,2,177,1.1299435028248588,Rare
23165,Software Engineer,grpc,2,177,1.1299435028248588,Rare
23166,Software Engineer,dns,2,177,1.1299435028248588,Rare
23167,Software Engineer,unity,2,177,1.1299435028248588,Rare
23168,Software Engineer,data visualization,2,177,1.1299435028248588,Rare
23169,Software Engineer,fastapi,2,177,1.1299435028248588,Rare
23170,Software Engineer,data structures and algorithms,1,177,0.5649717514124294,Rare
23171,Software Engineer,puppet,1,177,0.5649717514124294,Rare
23172,Software Engineer,prometheus,1,177,0.5649717514124294,Rare
23173,Software Engineer,grafana,1,177,0.5649717514124294,Rare
23174,Software Engineer,elasticsearch,1,177,0.5649717514124294,Rare
23175,Software Engineer,vue.js,1,177,0.5649717514124294,Rare
23176,Software Engineer,lua,1,177,0.5649717514124294,Rare
23177,Software Engineer,express.js,1,177,0.5649717514124294,Rare
23178,Software Engineer,opengl,1,177,0.5649717514124294,Rare
23179,Software Engineer,microservices architecture,1,177,0.5649717514124294,Rare
23180,Software Engineer,swift,1,177,0.5649717514124294,Rare
23181,Software Engineer,firebase,1,177,0.5649717514124294,Rare
23182,Software Engineer,salesforce,1,177,0.5649717514124294,Rare
23183,Software Engineer,vpn,1,177,0.5649717514124294,Rare
23184,Software Engineer,flink,1,177,0.5649717514124294,Rare
23185,Software Engineer,hive,1,177,0.5649717514124294,Rare
23186,Software Engineer,manual testing,1,177,0.5649717514124294,Rare
23187,Software Engineer,waterfall,1,177,0.5649717514124294,Rare
23188,Software Engineer,power bi,1,177,0.5649717514124294,Rare
23189,Software Engineer,assembly,1,177,0.5649717514124294,Rare
23190,Software Engineer,qa methodologies,1,177,0.5649717514124294,Rare
23191,Software Engineer,decision making,1,177,0.5649717514124294,Rare
23192,Software Engineer,encryption,1,177,0.5649717514124294,Rare
23193,Software Engineer,http/https,1,177,0.5649717514124294,Rare
23194,Software Engineer,conflict resolution,1,177,0.5649717514124294,Rare
23195,Software Engineer,infrastructure as code,1,177,0.5649717514124294,Rare
23196,Software Engineer,cobol,1,177,0.5649717514124294,Rare
23197,Software Engineer,microcontrollers,1,177,0.5649717514124294,Rare
23198,Software Engineer,dbt,1,177,0.5649717514124294,Rare
23199,Software Engineer,snowflake,1,177,0.5649717514124294,Rare
23200,Software Engineer,oracle cloud,1,177,0.5649717514124294,Rare
23201,Software Engineer,presto,1,177,0.5649717514124294,Rare
23202,Software Engineer,databricks,1,177,0.5649717514124294,Rare
23203,Software Engineer,macos,1,177,0.5649717514124294,Rare
23204,Software Engineer,time management,1,177,0.5649717514124294,Rare
23205,Software Engineer,next.js,1,177,0.5649717514124294,Rare
23206,Software Engineer,load testing,1,177,0.5649717514124294,Rare
23207,Software Engineer,game design,1,177,0.5649717514124294,Rare
23208,Software Engineer,rust,1,177,0.5649717514124294,Rare
23209,Software Engineer,bigquery,1,177,0.5649717514124294,Rare
23210,Software Engineer,flutter,1,177,0.5649717514124294,Rare
23211,Software Engineer,adaptability,1,177,0.5649717514124294,Rare
23212,Software Engineer,android development,1,177,0.5649717514124294,Rare
23213,Software Engineer,react native,1,177,0.5649717514124294,Rare
23214,Software Engineer,xamarin,1,177,0.5649717514124294,Rare
23215,Software Engineer,ionic,1,177,0.5649717514124294,Rare
23216,Software Engineer,automation testing,1,177,0.5649717514124294,Rare
23786,Software Engineer I,agile,5,5,100.0,Core
23787,Software Engineer I,git,3,5,60.0,Core
23788,Software Engineer I,ansible,3,5,60.0,Core
23789,Software Engineer I,communication,3,5,60.0,Core
23790,Software Engineer I,sql,3,5,60.0,Core
23791,Software Engineer I,terraform,2,5,40.0,Common
23792,Software Engineer I,docker,2,5,40.0,Common
23793,Software Engineer I,postgresql,2,5,40.0,Common
23794,Software Engineer I,java,2,5,40.0,Common
23795,Software Engineer I,microservices,2,5,40.0,Common
23796,Software Engineer I,go,2,5,40.0,Common
23797,Software Engineer I,typescript,1,5,20.0,Common
23798,Software Engineer I,ruby on rails,1,5,20.0,Common
23799,Software Engineer I,mysql,1,5,20.0,Common
23800,Software Engineer I,ruby,1,5,20.0,Common
23801,Software Engineer I,problem solving,1,5,20.0,Common
23802,Software Engineer I,spring boot,1,5,20.0,Common
23803,Software Engineer I,prototyping,1,5,20.0,Common
23804,Software Engineer I,oracle,1,5,20.0,Common
23805,Software Engineer I,jenkins,1,5,20.0,Common
23806,Software Engineer I,python,1,5,20.0,Common
23807,Software Engineer I,prometheus,1,5,20.0,Common
23808,Software Engineer I,bash,1,5,20.0,Common
23809,Software Engineer I,microservices architecture,1,5,20.0,Common
23810,Software Engineer I,kubernetes,1,5,20.0,Common
23811,Software Engineer I,grafana,1,5,20.0,Common
23812,Software Engineer I,microsoft azure,1,5,20.0,Common
23813,Software Engineer I,javascript,1,5,20.0,Common
23814,Software Engineer I,c,1,5,20.0,Common
23815,Software Engineer I,data structures and algorithms,1,5,20.0,Common
23816,Software Engineer I,angular,1,5,20.0,Common
23817,Software Engineer I,scrum,1,5,20.0,Common
23818,Software Engineer I,owasp,1,5,20.0,Common
23819,Software Engineer I,unit testing,1,5,20.0,Common
23820,Software Engineer I,less,1,5,20.0,Common
23821,Software Engineer I,kanban,1,5,20.0,Common
23822,Software Engineer I,object-oriented programming,1,5,20.0,Common
23850,Software Engineer II,java,12,14,85.71428571428571,Core
23851,Software Engineer II,c,8,14,57.14285714285714,Core
23852,Software Engineer II,javascript,7,14,50.0,Core
23853,Software Engineer II,agile,6,14,42.857142857142854,Common
23854,Software Engineer II,communication,4,14,28.57142857142857,Common
23855,Software Engineer II,unit testing,3,14,21.428571428571427,Common
23856,Software Engineer II,python,3,14,21.428571428571427,Common
23857,Software Engineer II,collaboration,2,14,14.285714285714285,Supporting
23858,Software Engineer II,node.js,2,14,14.285714285714285,Supporting
23859,Software Engineer II,react,2,14,14.285714285714285,Supporting
23860,Software Engineer II,microservices,2,14,14.285714285714285,Supporting
23861,Software Engineer II,go,2,14,14.285714285714285,Supporting
23862,Software Engineer II,microsoft azure,2,14,14.285714285714285,Supporting
23863,Software Engineer II,linux,2,14,14.285714285714285,Supporting
23864,Software Engineer II,windows,2,14,14.285714285714285,Supporting
23865,Software Engineer II,sql,2,14,14.285714285714285,Supporting
23866,Software Engineer II,kafka,1,14,7.142857142857142,Supporting
23867,Software Engineer II,jira,1,14,7.142857142857142,Supporting
23868,Software Engineer II,confluence,1,14,7.142857142857142,Supporting
23869,Software Engineer II,docker,1,14,7.142857142857142,Supporting
23870,Software Engineer II,kubernetes,1,14,7.142857142857142,Supporting
23871,Software Engineer II,object-oriented programming,1,14,7.142857142857142,Supporting
23872,Software Engineer II,test-driven development,1,14,7.142857142857142,Supporting
23873,Software Engineer II,microservices architecture,1,14,7.142857142857142,Supporting
23874,Software Engineer II,angular,1,14,7.142857142857142,Supporting
23875,Software Engineer II,decision making,1,14,7.142857142857142,Supporting
23876,Software Engineer II,leadership,1,14,7.142857142857142,Supporting
23877,Software Engineer II,typescript,1,14,7.142857142857142,Supporting
23878,Software Engineer II,git,1,14,7.142857142857142,Supporting
23879,Software Engineer II,redis,1,14,7.142857142857142,Supporting
23880,Software Engineer II,mysql,1,14,7.142857142857142,Supporting
23881,Software Engineer II,mongodb,1,14,7.142857142857142,Supporting
23882,Software Engineer II,artificial intelligence,1,14,7.142857142857142,Supporting
23883,Software Engineer II,unix,1,14,7.142857142857142,Supporting
23884,Software Engineer II,graphql,1,14,7.142857142857142,Supporting
23977,Software Engineer III,java,6,9,66.66666666666666,Core
23978,Software Engineer III,agile,6,9,66.66666666666666,Core
23979,Software Engineer III,communication,5,9,55.55555555555556,Core
23980,Software Engineer III,javascript,4,9,44.44444444444444,Common
23981,Software Engineer III,html,4,9,44.44444444444444,Common
23982,Software Engineer III,design patterns,4,9,44.44444444444444,Common
23983,Software Engineer III,sql,4,9,44.44444444444444,Common
23984,Software Engineer III,leadership,4,9,44.44444444444444,Common
23985,Software Engineer III,git,4,9,44.44444444444444,Common
23986,Software Engineer III,css,3,9,33.33333333333333,Common
23987,Software Engineer III,react,3,9,33.33333333333333,Common
23988,Software Engineer III,ci/cd,3,9,33.33333333333333,Common
23989,Software Engineer III,scrum,3,9,33.33333333333333,Common
23990,Software Engineer III,c,3,9,33.33333333333333,Common
23991,Software Engineer III,product management,3,9,33.33333333333333,Common
23992,Software Engineer III,oracle,3,9,33.33333333333333,Common
23993,Software Engineer III,python,3,9,33.33333333333333,Common
23994,Software Engineer III,soap,2,9,22.22222222222222,Common
23995,Software Engineer III,github,2,9,22.22222222222222,Common
23996,Software Engineer III,spring boot,2,9,22.22222222222222,Common
23997,Software Engineer III,angular,2,9,22.22222222222222,Common
23998,Software Engineer III,bootstrap,2,9,22.22222222222222,Common
23999,Software Engineer III,project planning,2,9,22.22222222222222,Common
24000,Software Engineer III,dynamodb,2,9,22.22222222222222,Common
24001,Software Engineer III,jira,2,9,22.22222222222222,Common
24002,Software Engineer III,collaboration,2,9,22.22222222222222,Common
24003,Software Engineer III,jenkins,1,9,11.11111111111111,Supporting
24004,Software Engineer III,node.js,1,9,11.11111111111111,Supporting
24005,Software Engineer III,prototyping,1,9,11.11111111111111,Supporting
24006,Software Engineer III,ionic,1,9,11.11111111111111,Supporting
24007,Software Engineer III,typescript,1,9,11.11111111111111,Supporting
24008,Software Engineer III,grpc,1,9,11.11111111111111,Supporting
24009,Software Engineer III,junit,1,9,11.11111111111111,Supporting
24010,Software Engineer III,gitlab,1,9,11.11111111111111,Supporting
24011,Software Engineer III,less,1,9,11.11111111111111,Supporting
24012,Software Engineer III,unit testing,1,9,11.11111111111111,Supporting
24013,Software Engineer III,test-driven development,1,9,11.11111111111111,Supporting
24014,Software Engineer III,teamwork,1,9,11.11111111111111,Supporting
24015,Software Engineer III,conflict resolution,1,9,11.11111111111111,Supporting
24016,Software Engineer III,microsoft sql server,1,9,11.11111111111111,Supporting
24017,Software Engineer III,microservices,1,9,11.11111111111111,Supporting
24018,Software Engineer III,redis,1,9,11.11111111111111,Supporting
24019,Software Engineer III,jquery,1,9,11.11111111111111,Supporting
24020,Software Engineer III,system design,1,9,11.11111111111111,Supporting
24021,Software Engineer III,integration testing,1,9,11.11111111111111,Supporting
24022,Software Engineer III,apache,1,9,11.11111111111111,Supporting
24023,Software Engineer III,ruby,1,9,11.11111111111111,Supporting
24024,Software Engineer III,graphql,1,9,11.11111111111111,Supporting
24158,Software Engineer Intern,c,8,9,88.88888888888889,Core
24159,Software Engineer Intern,python,7,9,77.77777777777779,Core
24160,Software Engineer Intern,communication,6,9,66.66666666666666,Core
24161,Software Engineer Intern,agile,5,9,55.55555555555556,Core
24162,Software Engineer Intern,java,5,9,55.55555555555556,Core
24163,Software Engineer Intern,scrum,4,9,44.44444444444444,Common
24164,Software Engineer Intern,waterfall,3,9,33.33333333333333,Common
24165,Software Engineer Intern,git,2,9,22.22222222222222,Common
24166,Software Engineer Intern,collaboration,2,9,22.22222222222222,Common
24167,Software Engineer Intern,sql,2,9,22.22222222222222,Common
24168,Software Engineer Intern,object-oriented programming,2,9,22.22222222222222,Common
24169,Software Engineer Intern,tensorflow,1,9,11.11111111111111,Supporting
24170,Software Engineer Intern,computer vision,1,9,11.11111111111111,Supporting
24171,Software Engineer Intern,machine learning,1,9,11.11111111111111,Supporting
24172,Software Engineer Intern,pytorch,1,9,11.11111111111111,Supporting
24173,Software Engineer Intern,artificial intelligence,1,9,11.11111111111111,Supporting
24174,Software Engineer Intern,docker,1,9,11.11111111111111,Supporting
24175,Software Engineer Intern,ci/cd,1,9,11.11111111111111,Supporting
24176,Software Engineer Intern,kubernetes,1,9,11.11111111111111,Supporting
24177,Software Engineer Intern,encryption,1,9,11.11111111111111,Supporting
24178,Software Engineer Intern,c#,1,9,11.11111111111111,Supporting
24179,Software Engineer Intern,microsoft azure,1,9,11.11111111111111,Supporting
24180,Software Engineer Intern,node.js,1,9,11.11111111111111,Supporting
24181,Software Engineer Intern,jenkins,1,9,11.11111111111111,Supporting
24182,Software Engineer Intern,javascript,1,9,11.11111111111111,Supporting
24183,Software Engineer Intern,linux,1,9,11.11111111111111,Supporting
24184,Software Engineer Intern,design patterns,1,9,11.11111111111111,Supporting
24185,Software Engineer Intern,scala,1,9,11.11111111111111,Supporting
24186,Software Engineer Intern,css,1,9,11.11111111111111,Supporting
24187,Software Engineer Intern,ansible,1,9,11.11111111111111,Supporting
24188,Software Engineer Intern,bash,1,9,11.11111111111111,Supporting
24189,Software Engineer Intern,chef,1,9,11.11111111111111,Supporting
24190,Software Engineer Intern,ruby,1,9,11.11111111111111,Supporting
24191,Software Engineer Intern,go,1,9,11.11111111111111,Supporting
24227,Software Engineer Senior,communication,3,5,60.0,Core
24228,Software Engineer Senior,agile,3,5,60.0,Core
24229,Software Engineer Senior,go,3,5,60.0,Core
24230,Software Engineer Senior,problem solving,2,5,40.0,Common
24231,Software Engineer Senior,java,2,5,40.0,Common
24232,Software Engineer Senior,github,2,5,40.0,Common
24233,Software Engineer Senior,cobol,1,5,20.0,Common
24234,Software Engineer Senior,python,1,5,20.0,Common
24235,Software Engineer Senior,flask,1,5,20.0,Common
24236,Software Engineer Senior,collaboration,1,5,20.0,Common
24237,Software Engineer Senior,django,1,5,20.0,Common
24238,Software Engineer Senior,kubernetes,1,5,20.0,Common
